hello world!
I am running on Raspberry Pi !!!!


 idxCount = 315 
 charge/discharge patten does not change 

 idx, Predict, Observed, AE, SE, APE(%), PredictNorm, ObservedNorm 
  294, [326.6919, 22], [0.000000, 0.000000, 0.000000], 0.278369, 0.017949 
  294, [261.5791, 22], [0.000000, 0.000000, 0.000000], 0.222717, 0.017949 
  294, [231.1575, 22], [0.000000, 0.000000, 0.000000], 0.196716, 0.017949 
  294, [194.1971, 22], [0.000000, 0.000000, 0.000000], 0.165126, 0.017949 
  294, [149.9273, 22], [127.927336, 16365.403288, 581.487891], 0.127288, 0.017949 
  299, [326.9286, 17], [0.000000, 0.000000, 0.000000], 0.278571, 0.013675 
  299, [261.9117, 17], [0.000000, 0.000000, 0.000000], 0.223001, 0.013675 
  299, [230.9782, 17], [0.000000, 0.000000, 0.000000], 0.196563, 0.013675 
  299, [192.0617, 17], [0.000000, 0.000000, 0.000000], 0.163301, 0.013675 
  299, [151.2289, 17], [134.228907, 18017.399538, 789.581807], 0.128401, 0.013675 
  304, [321.8221, 12], [0.000000, 0.000000, 0.000000], 0.274207, 0.009402 
  304, [259.0387, 12], [0.000000, 0.000000, 0.000000], 0.220546, 0.009402 
  304, [234.9758, 12], [0.000000, 0.000000, 0.000000], 0.199979, 0.009402 
  304, [204.9949, 12], [0.000000, 0.000000, 0.000000], 0.174355, 0.009402 
  304, [138.3211, 12], [126.321111, 15957.023127, 1052.675926], 0.117368, 0.009402 
  309, [307.2994, 7], [0.000000, 0.000000, 0.000000], 0.261794, 0.005128 
  309, [242.7135, 7], [0.000000, 0.000000, 0.000000], 0.206593, 0.005128 
  309, [214.7774, 7], [0.000000, 0.000000, 0.000000], 0.182716, 0.005128 
  309, [172.6993, 7], [0.000000, 0.000000, 0.000000], 0.146752, 0.005128 
  309, [124.6933, 7], [117.693329, 13851.719791, 1681.333277], 0.105721, 0.005128 
  314, [300.5525, 2], [0.000000, 0.000000, 0.000000], 0.256028, 0.000855 
  314, [235.7731, 2], [0.000000, 0.000000, 0.000000], 0.200661, 0.000855 
  314, [206.2849, 2], [0.000000, 0.000000, 0.000000], 0.175457, 0.000855 
  314, [159.1639, 2], [0.000000, 0.000000, 0.000000], 0.135183, 0.000855 
  314, [117.8878, 2], [115.887753, 13429.971302, 5794.387652], 0.099904, 0.000855 

 ---- summary of battery #  1 pre= 1 ~ 50 (cycle) -----
 RMSE_pre = 293.4689 
 MAPE_pre = 99.4323 

 ---- summary of battery # 315 post= 51 ~ 315 (cycle) -----
 RMSE_post = 249.8785 
 MAPE_post = 408.4095 

 Patten changes at 1 cycle to decrease 63 RUL. Bad !!!
 Patten changes at 2 cycle to decrease 28 RUL. Bad !!!
 Patten changes at 3 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 4 cycle to decrease 28 RUL. Bad !!!
 Patten changes at 5 cycle to increase 136 RUL Good !!!
 Patten changes at 6 cycle to decrease 64 RUL. Bad !!!
 Patten changes at 7 cycle to decrease 27 RUL. Bad !!!
 Patten changes at 8 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 9 cycle to decrease 28 RUL. Bad !!!
 Patten changes at 10 cycle to increase 134 RUL Good !!!
 Patten changes at 11 cycle to decrease 68 RUL. Bad !!!
 Patten changes at 12 cycle to decrease 20 RUL. Bad !!!
 Patten changes at 13 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 14 cycle to decrease 28 RUL. Bad !!!
 Patten changes at 15 cycle to increase 136 RUL Good !!!
 Patten changes at 16 cycle to decrease 62 RUL. Bad !!!
 Patten changes at 17 cycle to decrease 28 RUL. Bad !!!
 Patten changes at 18 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 19 cycle to decrease 28 RUL. Bad !!!
 Patten changes at 20 cycle to increase 132 RUL Good !!!
 Patten changes at 21 cycle to decrease 72 RUL. Bad !!!
 Patten changes at 23 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 24 cycle to decrease 28 RUL. Bad !!!
 Patten changes at 25 cycle to increase 145 RUL Good !!!
 Patten changes at 26 cycle to decrease 52 RUL. Bad !!!
 Patten changes at 27 cycle to decrease 45 RUL. Bad !!!
 Patten changes at 28 cycle to decrease 22 RUL. Bad !!!
 Patten changes at 29 cycle to decrease 25 RUL. Bad !!!
 Patten changes at 30 cycle to increase 122 RUL Good !!!
 Patten changes at 31 cycle to decrease 62 RUL. Bad !!!
 Patten changes at 32 cycle to decrease 27 RUL. Bad !!!
 Patten changes at 33 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 34 cycle to decrease 27 RUL. Bad !!!
 Patten changes at 35 cycle to increase 134 RUL Good !!!
 Patten changes at 36 cycle to decrease 63 RUL. Bad !!!
 Patten changes at 37 cycle to decrease 27 RUL. Bad !!!
 Patten changes at 38 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 39 cycle to decrease 27 RUL. Bad !!!
 Patten changes at 40 cycle to increase 134 RUL Good !!!
 Patten changes at 41 cycle to decrease 64 RUL. Bad !!!
 Patten changes at 42 cycle to decrease 25 RUL. Bad !!!
 Patten changes at 43 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 44 cycle to decrease 28 RUL. Bad !!!
 Patten changes at 45 cycle to increase 133 RUL Good !!!
 Patten changes at 46 cycle to decrease 64 RUL. Bad !!!
 Patten changes at 47 cycle to decrease 22 RUL. Bad !!!
 Patten changes at 48 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 49 cycle to decrease 28 RUL. Bad !!!
 Patten changes at 50 cycle to increase 137 RUL Good !!!
 Patten changes at 51 cycle to decrease 63 RUL. Bad !!!
 Patten changes at 52 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 53 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 54 cycle to decrease 27 RUL. Bad !!!
 Patten changes at 55 cycle to increase 138 RUL Good !!!
 Patten changes at 56 cycle to decrease 59 RUL. Bad !!!
 Patten changes at 57 cycle to decrease 39 RUL. Bad !!!
 Patten changes at 58 cycle to decrease 22 RUL. Bad !!!
 Patten changes at 59 cycle to decrease 26 RUL. Bad !!!
 Patten changes at 60 cycle to increase 128 RUL Good !!!
 Patten changes at 61 cycle to decrease 62 RUL. Bad !!!
 Patten changes at 62 cycle to decrease 25 RUL. Bad !!!
 Patten changes at 63 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 64 cycle to decrease 28 RUL. Bad !!!
 Patten changes at 65 cycle to increase 135 RUL Good !!!
 Patten changes at 66 cycle to decrease 62 RUL. Bad !!!
 Patten changes at 67 cycle to decrease 27 RUL. Bad !!!
 Patten changes at 68 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 69 cycle to decrease 27 RUL. Bad !!!
 Patten changes at 70 cycle to increase 131 RUL Good !!!
 Patten changes at 71 cycle to decrease 61 RUL. Bad !!!
 Patten changes at 72 cycle to decrease 25 RUL. Bad !!!
 Patten changes at 73 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 74 cycle to decrease 28 RUL. Bad !!!
 Patten changes at 75 cycle to increase 135 RUL Good !!!
 Patten changes at 76 cycle to decrease 63 RUL. Bad !!!
 Patten changes at 77 cycle to decrease 26 RUL. Bad !!!
 Patten changes at 78 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 79 cycle to decrease 28 RUL. Bad !!!
 Patten changes at 80 cycle to increase 137 RUL Good !!!
 Patten changes at 81 cycle to decrease 62 RUL. Bad !!!
 Patten changes at 82 cycle to decrease 28 RUL. Bad !!!
 Patten changes at 83 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 84 cycle to decrease 27 RUL. Bad !!!
 Patten changes at 85 cycle to increase 133 RUL Good !!!
 Patten changes at 86 cycle to decrease 59 RUL. Bad !!!
 Patten changes at 87 cycle to decrease 29 RUL. Bad !!!
 Patten changes at 88 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 89 cycle to decrease 28 RUL. Bad !!!
 Patten changes at 90 cycle to increase 135 RUL Good !!!
 Patten changes at 91 cycle to decrease 59 RUL. Bad !!!
 Patten changes at 92 cycle to decrease 31 RUL. Bad !!!
 Patten changes at 93 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 94 cycle to decrease 28 RUL. Bad !!!
 Patten changes at 95 cycle to increase 134 RUL Good !!!
 Patten changes at 96 cycle to decrease 62 RUL. Bad !!!
 Patten changes at 97 cycle to decrease 27 RUL. Bad !!!
 Patten changes at 98 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 99 cycle to decrease 28 RUL. Bad !!!
 Patten changes at 100 cycle to increase 134 RUL Good !!!
 Patten changes at 101 cycle to decrease 62 RUL. Bad !!!
 Patten changes at 102 cycle to decrease 26 RUL. Bad !!!
 Patten changes at 103 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 104 cycle to decrease 28 RUL. Bad !!!
 Patten changes at 105 cycle to increase 131 RUL Good !!!
 Patten changes at 106 cycle to decrease 60 RUL. Bad !!!
 Patten changes at 107 cycle to decrease 25 RUL. Bad !!!
 Patten changes at 108 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 109 cycle to decrease 29 RUL. Bad !!!
 Patten changes at 110 cycle to increase 143 RUL Good !!!
 Patten changes at 111 cycle to decrease 62 RUL. Bad !!!
 Patten changes at 112 cycle to decrease 32 RUL. Bad !!!
 Patten changes at 113 cycle to decrease 22 RUL. Bad !!!
 Patten changes at 114 cycle to decrease 27 RUL. Bad !!!
 Patten changes at 115 cycle to increase 134 RUL Good !!!
 Patten changes at 116 cycle to decrease 61 RUL. Bad !!!
 Patten changes at 117 cycle to decrease 29 RUL. Bad !!!
 Patten changes at 118 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 119 cycle to decrease 28 RUL. Bad !!!
 Patten changes at 120 cycle to increase 139 RUL Good !!!
 Patten changes at 121 cycle to decrease 66 RUL. Bad !!!
 Patten changes at 122 cycle to decrease 26 RUL. Bad !!!
 Patten changes at 123 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 124 cycle to decrease 28 RUL. Bad !!!
 Patten changes at 125 cycle to increase 143 RUL Good !!!
 Patten changes at 126 cycle to decrease 72 RUL. Bad !!!
 Patten changes at 127 cycle to decrease 25 RUL. Bad !!!
 Patten changes at 128 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 129 cycle to decrease 29 RUL. Bad !!!
 Patten changes at 130 cycle to increase 144 RUL Good !!!
 Patten changes at 131 cycle to decrease 73 RUL. Bad !!!
 Patten changes at 132 cycle to decrease 24 RUL. Bad !!!
 Patten changes at 133 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 134 cycle to decrease 29 RUL. Bad !!!
 Patten changes at 135 cycle to increase 135 RUL Good !!!
 Patten changes at 136 cycle to decrease 65 RUL. Bad !!!
 Patten changes at 137 cycle to decrease 25 RUL. Bad !!!
 Patten changes at 138 cycle to decrease 24 RUL. Bad !!!
 Patten changes at 139 cycle to decrease 30 RUL. Bad !!!
 Patten changes at 140 cycle to increase 151 RUL Good !!!
 Patten changes at 141 cycle to decrease 75 RUL. Bad !!!
 Patten changes at 142 cycle to decrease 24 RUL. Bad !!!
 Patten changes at 143 cycle to decrease 23 RUL. Bad !!!
 Patten changes at 144 cycle to decrease 29 RUL. Bad !!!
 Patten changes at 145 cycle to increase 144 RUL Good !!!
 Patten changes at 146 cycle to decrease 72 RUL. Bad !!!
 Patten changes at 147 cycle to decrease 24 RUL. Bad !!!
 Patten changes at 148 cycle to decrease 24 RUL. Bad !!!
 Patten changes at 149 cycle to decrease 30 RUL. Bad !!!
 Patten changes at 150 cycle to increase 148 RUL Good !!!
 Patten changes at 151 cycle to decrease 75 RUL. Bad !!!
 Patten changes at 152 cycle to decrease 25 RUL. Bad !!!
 Patten changes at 153 cycle to decrease 24 RUL. Bad !!!
 Patten changes at 154 cycle to decrease 30 RUL. Bad !!!
 Patten changes at 155 cycle to increase 144 RUL Good !!!
 Patten changes at 156 cycle to decrease 71 RUL. Bad !!!
 Patten changes at 157 cycle to decrease 25 RUL. Bad !!!
 Patten changes at 158 cycle to decrease 24 RUL. Bad !!!
 Patten changes at 159 cycle to decrease 31 RUL. Bad !!!
 Patten changes at 160 cycle to increase 146 RUL Good !!!
 Patten changes at 161 cycle to decrease 70 RUL. Bad !!!
 Patten changes at 162 cycle to decrease 25 RUL. Bad !!!
 Patten changes at 163 cycle to decrease 24 RUL. Bad !!!
 Patten changes at 164 cycle to decrease 31 RUL. Bad !!!
 Patten changes at 165 cycle to increase 145 RUL Good !!!
 Patten changes at 166 cycle to decrease 71 RUL. Bad !!!
 Patten changes at 167 cycle to decrease 25 RUL. Bad !!!
 Patten changes at 168 cycle to decrease 25 RUL. Bad !!!
 Patten changes at 169 cycle to decrease 33 RUL. Bad !!!
 Patten changes at 170 cycle to increase 150 RUL Good !!!
 Patten changes at 171 cycle to decrease 69 RUL. Bad !!!
 Patten changes at 172 cycle to decrease 25 RUL. Bad !!!
 Patten changes at 173 cycle to decrease 25 RUL. Bad !!!
 Patten changes at 174 cycle to decrease 31 RUL. Bad !!!
 Patten changes at 175 cycle to increase 145 RUL Good !!!
 Patten changes at 176 cycle to decrease 70 RUL. Bad !!!
 Patten changes at 177 cycle to decrease 25 RUL. Bad !!!
 Patten changes at 178 cycle to decrease 25 RUL. Bad !!!
 Patten changes at 179 cycle to decrease 32 RUL. Bad !!!
 Patten changes at 180 cycle to increase 144 RUL Good !!!
 Patten changes at 181 cycle to decrease 67 RUL. Bad !!!
 Patten changes at 182 cycle to decrease 25 RUL. Bad !!!
